attack_cat,label,id
Reconnaissance,1,1529
Normal,0,1530
Exploits,1,1531
Generic,1,1532
Generic,1,1533
Exploits,1,1534
Generic,1,1535
DoS,1,1536
Exploits,1,1537
Generic,1,1538
Fuzzers,1,1539
Generic,1,1540
Normal,0,1541
Exploits,1,1542
Normal,0,1543
Normal,0,1544
Normal,0,1545
Exploits,1,1546
Exploits,1,1547
Fuzzers,1,1548
Reconnaissance,1,1549
Normal,0,1550
Generic,1,1551
DoS,1,1552
Normal,0,1553
Generic,1,1554
Reconnaissance,1,1555
Normal,0,1556
Fuzzers,1,1557
DoS,1,1558
Generic,1,1559
Normal,0,1560
Exploits,1,1561
Generic,1,1562
Exploits,1,1563
Normal,0,1564
Normal,0,1565
Generic,1,1566
Normal,0,1567
Normal,0,1568
Generic,1,1569
Shellcode,1,1570
Exploits,1,1571
Fuzzers,1,1572
Exploits,1,1573
Fuzzers,1,1574
Normal,0,1575
Normal,0,1576
Exploits,1,1577
Normal,0,1578
Reconnaissance,1,1579
Exploits,1,1580
Exploits,1,1581
Generic,1,1582
DoS,1,1583
Normal,0,1584
Normal,0,1585
Normal,0,1586
Generic,1,1587
Normal,0,1588
Normal,0,1589
Normal,0,1590
Exploits,1,1591
Reconnaissance,1,1592
Generic,1,1593
Generic,1,1594
Exploits,1,1595
DoS,1,1596
Normal,0,1597
Reconnaissance,1,1598
Exploits,1,1599
Normal,0,1600
Generic,1,1601
DoS,1,1602
Exploits,1,1603
Backdoor,1,1604
Normal,0,1605
Generic,1,1606
Reconnaissance,1,1607
Normal,0,1608
Exploits,1,1609
Fuzzers,1,1610
Normal,0,1611
Exploits,1,1612
Exploits,1,1613
Fuzzers,1,1614
Normal,0,1615
Generic,1,1616
Fuzzers,1,1617
Normal,0,1618
Generic,1,1619
Normal,0,1620
Backdoor,1,1621
Normal,0,1622
Normal,0,1623
Exploits,1,1624
Normal,0,1625
Shellcode,1,1626
Generic,1,1627
Fuzzers,1,1628
Normal,0,1629
Fuzzers,1,1630
Normal,0,1631
Generic,1,1632
Exploits,1,1633
Normal,0,1634
Reconnaissance,1,1635
Normal,0,1636
Exploits,1,1637
Analysis,1,1638
Normal,0,1639
Normal,0,1640
Exploits,1,1641
Exploits,1,1642
Normal,0,1643
Generic,1,1644
Exploits,1,1645
Generic,1,1646
Exploits,1,1647
Normal,0,1648
Generic,1,1649
Backdoor,1,1650
Normal,0,1651
Generic,1,1652
Generic,1,1653
Generic,1,1654
Generic,1,1655
Fuzzers,1,1656
Shellcode,1,1657
Normal,0,1658
Reconnaissance,1,1659
Normal,0,1660
Generic,1,1661
Generic,1,1662
Generic,1,1663
Generic,1,1664
Exploits,1,1665
Exploits,1,1666
DoS,1,1667
Generic,1,1668
Reconnaissance,1,1669
DoS,1,1670
Normal,0,1671
Generic,1,1672
Normal,0,1673
Exploits,1,1674
Exploits,1,1675
Exploits,1,1676
Exploits,1,1677
Reconnaissance,1,1678
Normal,0,1679
Generic,1,1680
Normal,0,1681
Exploits,1,1682
Exploits,1,1683
Normal,0,1684
Normal,0,1685
Generic,1,1686
Normal,0,1687
Generic,1,1688
Normal,0,1689
Exploits,1,1690
Fuzzers,1,1691
Fuzzers,1,1692
Generic,1,1693
Normal,0,1694
Generic,1,1695
Generic,1,1696
Normal,0,1697
Normal,0,1698
Exploits,1,1699
Normal,0,1700
Normal,0,1701
Normal,0,1702
Generic,1,1703
Generic,1,1704
Fuzzers,1,1705
Generic,1,1706
Normal,0,1707
Normal,0,1708
Generic,1,1709
Normal,0,1710
Normal,0,1711
Generic,1,1712
Generic,1,1713
Analysis,1,1714
Generic,1,1715
Backdoor,1,1716
Exploits,1,1717
Generic,1,1718
Exploits,1,1719
Generic,1,1720
Generic,1,1721
Normal,0,1722
Normal,0,1723
Exploits,1,1724
Fuzzers,1,1725
Exploits,1,1726
Fuzzers,1,1727
Normal,0,1728
Analysis,1,1729
Normal,0,1730
Normal,0,1731
Normal,0,1732
Exploits,1,1733
DoS,1,1734
DoS,1,1735
Exploits,1,1736
DoS,1,1737
Generic,1,1738
Normal,0,1739
Generic,1,1740
Exploits,1,1741
Fuzzers,1,1742
Exploits,1,1743
DoS,1,1744
Generic,1,1745
Fuzzers,1,1746
Fuzzers,1,1747
Exploits,1,1748
Fuzzers,1,1749
Reconnaissance,1,1750
Generic,1,1751
Exploits,1,1752
Normal,0,1753
DoS,1,1754
DoS,1,1755
Generic,1,1756
Exploits,1,1757
Normal,0,1758
Normal,0,1759
Exploits,1,1760
DoS,1,1761
DoS,1,1762
Generic,1,1763
Generic,1,1764
Fuzzers,1,1765
Generic,1,1766
Generic,1,1767
DoS,1,1768
Fuzzers,1,1769
DoS,1,1770
Exploits,1,1771
Normal,0,1772
Generic,1,1773
Normal,0,1774
Exploits,1,1775
Generic,1,1776
Reconnaissance,1,1777
Normal,0,1778
Generic,1,1779
Exploits,1,1780
Normal,0,1781
Backdoor,1,1782
Generic,1,1783
Normal,0,1784
Exploits,1,1785
Fuzzers,1,1786
Generic,1,1787
Normal,0,1788
Normal,0,1789
Normal,0,1790
Normal,0,1791
Fuzzers,1,1792
Fuzzers,1,1793
Exploits,1,1794
Reconnaissance,1,1795
Generic,1,1796
Normal,0,1797
Normal,0,1798
Normal,0,1799
Exploits,1,1800
Generic,1,1801
Reconnaissance,1,1802
Generic,1,1803
Generic,1,1804
Exploits,1,1805
Normal,0,1806
Reconnaissance,1,1807
Normal,0,1808
DoS,1,1809
Normal,0,1810
Normal,0,1811
Backdoor,1,1812
Generic,1,1813
Worms,1,1814
Generic,1,1815
Fuzzers,1,1816
DoS,1,1817
Fuzzers,1,1818
Generic,1,1819
Normal,0,1820
Generic,1,1821
Normal,0,1822
Normal,0,1823
Normal,0,1824
Exploits,1,1825
Generic,1,1826
Normal,0,1827
Analysis,1,1828
Reconnaissance,1,1829
Normal,0,1830
DoS,1,1831
Exploits,1,1832
Normal,0,1833
Exploits,1,1834
DoS,1,1835
Normal,0,1836
Normal,0,1837
Fuzzers,1,1838
Generic,1,1839
Generic,1,1840
Shellcode,1,1841
Normal,0,1842
Generic,1,1843
Normal,0,1844
Generic,1,1845
Generic,1,1846
Normal,0,1847
Normal,0,1848
Normal,0,1849
Fuzzers,1,1850
Normal,0,1851
DoS,1,1852
Fuzzers,1,1853
Generic,1,1854
DoS,1,1855
Generic,1,1856
Normal,0,1857
Normal,0,1858
Exploits,1,1859
Normal,0,1860
Normal,0,1861
Normal,0,1862
Normal,0,1863
Generic,1,1864
Reconnaissance,1,1865
Fuzzers,1,1866
Generic,1,1867
Generic,1,1868
Normal,0,1869
Normal,0,1870
Reconnaissance,1,1871
Reconnaissance,1,1872
Fuzzers,1,1873
Normal,0,1874
DoS,1,1875
Normal,0,1876
Generic,1,1877
Normal,0,1878
Generic,1,1879
Exploits,1,1880
Shellcode,1,1881
Generic,1,1882
Generic,1,1883
Normal,0,1884
Exploits,1,1885
DoS,1,1886
Generic,1,1887
DoS,1,1888
Exploits,1,1889
Fuzzers,1,1890
Normal,0,1891
Fuzzers,1,1892
Fuzzers,1,1893
Fuzzers,1,1894
Generic,1,1895
Fuzzers,1,1896
Fuzzers,1,1897
Exploits,1,1898
Exploits,1,1899
Exploits,1,1900
Generic,1,1901
Exploits,1,1902
Generic,1,1903
Exploits,1,1904
Normal,0,1905
DoS,1,1906
Exploits,1,1907
Normal,0,1908
Normal,0,1909
Reconnaissance,1,1910
Exploits,1,1911
Exploits,1,1912
Normal,0,1913
Exploits,1,1914
Exploits,1,1915
Exploits,1,1916
Normal,0,1917
Normal,0,1918
Normal,0,1919
Fuzzers,1,1920
Exploits,1,1921
Normal,0,1922
Normal,0,1923
Exploits,1,1924
Fuzzers,1,1925
Fuzzers,1,1926
Generic,1,1927
Generic,1,1928
Exploits,1,1929
Generic,1,1930
Generic,1,1931
Generic,1,1932
DoS,1,1933
Normal,0,1934
Generic,1,1935
Normal,0,1936
Generic,1,1937
Generic,1,1938
Generic,1,1939
Exploits,1,1940
Fuzzers,1,1941
Generic,1,1942
Normal,0,1943
Generic,1,1944
Normal,0,1945
Normal,0,1946
Exploits,1,1947
Generic,1,1948
Generic,1,1949
Fuzzers,1,1950
Normal,0,1951
Normal,0,1952
Generic,1,1953
Normal,0,1954
DoS,1,1955
Exploits,1,1956
Exploits,1,1957
Normal,0,1958
Normal,0,1959
Generic,1,1960
Generic,1,1961
Reconnaissance,1,1962
Fuzzers,1,1963
Normal,0,1964
Generic,1,1965
Normal,0,1966
Normal,0,1967
Generic,1,1968
Exploits,1,1969
Reconnaissance,1,1970
DoS,1,1971
Generic,1,1972
Exploits,1,1973
Generic,1,1974
Generic,1,1975
Fuzzers,1,1976
Normal,0,1977
Normal,0,1978
DoS,1,1979
Generic,1,1980
DoS,1,1981
Generic,1,1982
Fuzzers,1,1983
Generic,1,1984
Normal,0,1985
Fuzzers,1,1986
Generic,1,1987
Generic,1,1988
Exploits,1,1989
Normal,0,1990
Normal,0,1991
Normal,0,1992
Fuzzers,1,1993
Fuzzers,1,1994
Generic,1,1995
Exploits,1,1996
Exploits,1,1997
Exploits,1,1998
Normal,0,1999
Exploits,1,2000
Exploits,1,2001
Generic,1,2002
DoS,1,2003
Normal,0,2004
Generic,1,2005
Analysis,1,2006
Generic,1,2007
Generic,1,2008
Normal,0,2009
Exploits,1,2010
Exploits,1,2011
Generic,1,2012
Reconnaissance,1,2013
Normal,0,2014
Reconnaissance,1,2015
Generic,1,2016
Normal,0,2017
Normal,0,2018
Generic,1,2019
DoS,1,2020
Normal,0,2021
Normal,0,2022
Generic,1,2023
Generic,1,2024
Generic,1,2025
Generic,1,2026
Normal,0,2027
Exploits,1,2028
Exploits,1,2029
Exploits,1,2030
Exploits,1,2031
Generic,1,2032
Normal,0,2033
Analysis,1,2034
Exploits,1,2035
Reconnaissance,1,2036
Normal,0,2037
Fuzzers,1,2038
Generic,1,2039
Normal,0,2040
Backdoor,1,2041
DoS,1,2042
Generic,1,2043
Exploits,1,2044
Exploits,1,2045
Fuzzers,1,2046
Normal,0,2047
Reconnaissance,1,2048
Shellcode,1,2049
Generic,1,2050
Normal,0,2051
Normal,0,2052
Exploits,1,2053
Normal,0,2054
Shellcode,1,2055
Generic,1,2056
Normal,0,2057
Normal,0,2058
Normal,0,2059
Exploits,1,2060
Backdoor,1,2061
Normal,0,2062
Exploits,1,2063
Fuzzers,1,2064
Fuzzers,1,2065
DoS,1,2066
Generic,1,2067
Fuzzers,1,2068
DoS,1,2069
Normal,0,2070
Normal,0,2071
Normal,0,2072
Exploits,1,2073
Normal,0,2074
Normal,0,2075
Reconnaissance,1,2076
Normal,0,2077
Reconnaissance,1,2078
Fuzzers,1,2079
Normal,0,2080
Exploits,1,2081
Normal,0,2082
Fuzzers,1,2083
Normal,0,2084
Generic,1,2085
DoS,1,2086
Generic,1,2087
Normal,0,2088
Exploits,1,2089
Generic,1,2090
Fuzzers,1,2091
Normal,0,2092
Reconnaissance,1,2093
Fuzzers,1,2094
Generic,1,2095
Exploits,1,2096
Normal,0,2097
Normal,0,2098
Reconnaissance,1,2099
Generic,1,2100
Normal,0,2101
Normal,0,2102
Exploits,1,2103
Generic,1,2104
DoS,1,2105
Reconnaissance,1,2106
DoS,1,2107
Exploits,1,2108
DoS,1,2109
Normal,0,2110
DoS,1,2111
Fuzzers,1,2112
Normal,0,2113
Backdoor,1,2114
Normal,0,2115
Generic,1,2116
Generic,1,2117
Normal,0,2118
DoS,1,2119
Normal,0,2120
DoS,1,2121
Generic,1,2122
Exploits,1,2123
Normal,0,2124
Normal,0,2125
Reconnaissance,1,2126
Generic,1,2127
Exploits,1,2128
Generic,1,2129
Fuzzers,1,2130
Normal,0,2131
Normal,0,2132
Generic,1,2133
Fuzzers,1,2134
Reconnaissance,1,2135
Generic,1,2136
Normal,0,2137
DoS,1,2138
Normal,0,2139
Normal,0,2140
Exploits,1,2141
Generic,1,2142
Exploits,1,2143
Normal,0,2144
Normal,0,2145
Normal,0,2146
Exploits,1,2147
Reconnaissance,1,2148
DoS,1,2149
DoS,1,2150
Generic,1,2151
DoS,1,2152
DoS,1,2153
Exploits,1,2154
Normal,0,2155
Exploits,1,2156
Normal,0,2157
Normal,0,2158
Generic,1,2159
Normal,0,2160
Fuzzers,1,2161
Exploits,1,2162
Normal,0,2163
Normal,0,2164
Fuzzers,1,2165
Generic,1,2166
DoS,1,2167
Exploits,1,2168
Generic,1,2169
Exploits,1,2170
Exploits,1,2171
Fuzzers,1,2172
Reconnaissance,1,2173
Reconnaissance,1,2174
Exploits,1,2175
Normal,0,2176
Generic,1,2177
Normal,0,2178
Reconnaissance,1,2179
Normal,0,2180
Normal,0,2181
Normal,0,2182
Exploits,1,2183
Exploits,1,2184
Exploits,1,2185
DoS,1,2186
Exploits,1,2187
Generic,1,2188
Normal,0,2189
Generic,1,2190
Generic,1,2191
Generic,1,2192
Generic,1,2193
Fuzzers,1,2194
Normal,0,2195
Reconnaissance,1,2196
Analysis,1,2197
Exploits,1,2198
DoS,1,2199
Normal,0,2200
Fuzzers,1,2201
Generic,1,2202
Normal,0,2203
Exploits,1,2204
Normal,0,2205
Normal,0,2206
Normal,0,2207
Reconnaissance,1,2208
Generic,1,2209
Exploits,1,2210
Generic,1,2211
Reconnaissance,1,2212
DoS,1,2213
Normal,0,2214
Exploits,1,2215
Generic,1,2216
Exploits,1,2217
Normal,0,2218
Fuzzers,1,2219
Normal,0,2220
Normal,0,2221
Normal,0,2222
Normal,0,2223
Fuzzers,1,2224
Reconnaissance,1,2225
Generic,1,2226
Normal,0,2227
Reconnaissance,1,2228
Exploits,1,2229
Generic,1,2230
Fuzzers,1,2231
Generic,1,2232
Exploits,1,2233
Exploits,1,2234
Normal,0,2235
Generic,1,2236
Normal,0,2237
Exploits,1,2238
Generic,1,2239
Reconnaissance,1,2240
Normal,0,2241
Normal,0,2242
Normal,0,2243
Exploits,1,2244
Exploits,1,2245
Generic,1,2246
Normal,0,2247
Normal,0,2248
Normal,0,2249
Exploits,1,2250
Exploits,1,2251
Normal,0,2252
Normal,0,2253
Normal,0,2254
Fuzzers,1,2255
Normal,0,2256
Exploits,1,2257
DoS,1,2258
Exploits,1,2259
Normal,0,2260
Fuzzers,1,2261
Normal,0,2262
Normal,0,2263
Normal,0,2264
Normal,0,2265
DoS,1,2266
Reconnaissance,1,2267
Fuzzers,1,2268
Normal,0,2269
Normal,0,2270
Generic,1,2271
Generic,1,2272
DoS,1,2273
DoS,1,2274
Generic,1,2275
Fuzzers,1,2276
Exploits,1,2277
Normal,0,2278
Fuzzers,1,2279
Fuzzers,1,2280
Generic,1,2281
Generic,1,2282
Generic,1,2283
Normal,0,2284
Normal,0,2285
Exploits,1,2286
Reconnaissance,1,2287
Normal,0,2288
Fuzzers,1,2289
Exploits,1,2290
Generic,1,2291
Normal,0,2292
Fuzzers,1,2293
DoS,1,2294
Generic,1,2295
Exploits,1,2296
Exploits,1,2297
Normal,0,2298
Backdoor,1,2299
DoS,1,2300
Reconnaissance,1,2301
Generic,1,2302
Backdoor,1,2303
Analysis,1,2304
Normal,0,2305
Generic,1,2306
Exploits,1,2307
Fuzzers,1,2308
Reconnaissance,1,2309
Reconnaissance,1,2310
Exploits,1,2311
Reconnaissance,1,2312
Exploits,1,2313
DoS,1,2314
Normal,0,2315
Reconnaissance,1,2316
Exploits,1,2317
Normal,0,2318
Generic,1,2319
Generic,1,2320
Exploits,1,2321
Normal,0,2322
Generic,1,2323
Generic,1,2324
Fuzzers,1,2325
Reconnaissance,1,2326
Generic,1,2327
DoS,1,2328
Normal,0,2329
Generic,1,2330
Normal,0,2331
Exploits,1,2332
Normal,0,2333
Exploits,1,2334
Generic,1,2335
Exploits,1,2336
Normal,0,2337
Exploits,1,2338
Exploits,1,2339
Normal,0,2340
Generic,1,2341
Generic,1,2342
Normal,0,2343
Exploits,1,2344
Exploits,1,2345
Normal,0,2346
Shellcode,1,2347
Generic,1,2348
Normal,0,2349
Exploits,1,2350
Generic,1,2351
Reconnaissance,1,2352
Exploits,1,2353
DoS,1,2354
Generic,1,2355
Fuzzers,1,2356
Exploits,1,2357
Generic,1,2358
Generic,1,2359
Normal,0,2360
Reconnaissance,1,2361
Generic,1,2362
Generic,1,2363
Normal,0,2364
Generic,1,2365
Generic,1,2366
Normal,0,2367
Normal,0,2368
Fuzzers,1,2369
Normal,0,2370
Exploits,1,2371
Reconnaissance,1,2372
Normal,0,2373
Exploits,1,2374
Reconnaissance,1,2375
Exploits,1,2376
Exploits,1,2377
Normal,0,2378
Generic,1,2379
Generic,1,2380
Exploits,1,2381
Exploits,1,2382
Normal,0,2383
Exploits,1,2384
Fuzzers,1,2385
Generic,1,2386
Normal,0,2387
Normal,0,2388
Fuzzers,1,2389
Generic,1,2390
Exploits,1,2391
Generic,1,2392
DoS,1,2393
Reconnaissance,1,2394
Generic,1,2395
Fuzzers,1,2396
Fuzzers,1,2397
Exploits,1,2398
DoS,1,2399
Normal,0,2400
Normal,0,2401
Exploits,1,2402
Normal,0,2403
Normal,0,2404
Exploits,1,2405
Generic,1,2406
Generic,1,2407
Normal,0,2408
DoS,1,2409
Generic,1,2410
Generic,1,2411
Exploits,1,2412
Normal,0,2413
Normal,0,2414
Normal,0,2415
Generic,1,2416
DoS,1,2417
Generic,1,2418
Normal,0,2419
Fuzzers,1,2420
Normal,0,2421
DoS,1,2422
Normal,0,2423
Generic,1,2424
Analysis,1,2425
Exploits,1,2426
Exploits,1,2427
DoS,1,2428
Exploits,1,2429
Exploits,1,2430
Fuzzers,1,2431
Normal,0,2432
Normal,0,2433
Normal,0,2434
DoS,1,2435
Exploits,1,2436
Exploits,1,2437
Fuzzers,1,2438
Normal,0,2439
DoS,1,2440
Generic,1,2441
Generic,1,2442
Normal,0,2443
Fuzzers,1,2444
Reconnaissance,1,2445
Exploits,1,2446
Generic,1,2447
Exploits,1,2448
Exploits,1,2449
Exploits,1,2450
Generic,1,2451
Exploits,1,2452
Exploits,1,2453
Normal,0,2454
Fuzzers,1,2455
Exploits,1,2456
Normal,0,2457
Fuzzers,1,2458
Reconnaissance,1,2459
Generic,1,2460
Normal,0,2461
Normal,0,2462
Generic,1,2463
Normal,0,2464
Exploits,1,2465
Generic,1,2466
Normal,0,2467
Shellcode,1,2468
Exploits,1,2469
Normal,0,2470
Normal,0,2471
Normal,0,2472
Normal,0,2473
Exploits,1,2474
Fuzzers,1,2475
Normal,0,2476
Exploits,1,2477
Generic,1,2478
Generic,1,2479
Generic,1,2480
Normal,0,2481
Fuzzers,1,2482
Normal,0,2483
Exploits,1,2484
Normal,0,2485
Reconnaissance,1,2486
Exploits,1,2487
Exploits,1,2488
Fuzzers,1,2489
Normal,0,2490
DoS,1,2491
Backdoor,1,2492
Normal,0,2493
Normal,0,2494
Normal,0,2495
Exploits,1,2496
Generic,1,2497
Analysis,1,2498
Normal,0,2499
Fuzzers,1,2500
Exploits,1,2501
Generic,1,2502
Normal,0,2503
Fuzzers,1,2504
Generic,1,2505
Exploits,1,2506
Normal,0,2507
Reconnaissance,1,2508
Exploits,1,2509
Normal,0,2510
Normal,0,2511
Fuzzers,1,2512
Reconnaissance,1,2513
Exploits,1,2514
Normal,0,2515
Normal,0,2516
Generic,1,2517
Generic,1,2518
Exploits,1,2519
Exploits,1,2520
Generic,1,2521
Exploits,1,2522
Normal,0,2523
Normal,0,2524
Generic,1,2525
Reconnaissance,1,2526
Exploits,1,2527
Normal,0,2528
Generic,1,2529
Normal,0,2530
Exploits,1,2531
Exploits,1,2532
Normal,0,2533
Exploits,1,2534
Generic,1,2535
Exploits,1,2536
Generic,1,2537
Exploits,1,2538
Exploits,1,2539
Normal,0,2540
Exploits,1,2541
Normal,0,2542
Reconnaissance,1,2543
Normal,0,2544
Generic,1,2545
Fuzzers,1,2546
Normal,0,2547
Generic,1,2548
Generic,1,2549
Normal,0,2550
Fuzzers,1,2551
Generic,1,2552
Backdoor,1,2553
Generic,1,2554
Generic,1,2555
Generic,1,2556
Normal,0,2557
Normal,0,2558
Generic,1,2559
Generic,1,2560
Exploits,1,2561
Generic,1,2562
Normal,0,2563
Reconnaissance,1,2564
Normal,0,2565
Fuzzers,1,2566
DoS,1,2567
Normal,0,2568
Reconnaissance,1,2569
Normal,0,2570
Generic,1,2571
Generic,1,2572
Normal,0,2573
Exploits,1,2574
Normal,0,2575
Exploits,1,2576
Fuzzers,1,2577
Normal,0,2578
Normal,0,2579
Normal,0,2580
Normal,0,2581
Exploits,1,2582
Generic,1,2583
Generic,1,2584
Exploits,1,2585
Exploits,1,2586
Generic,1,2587
Generic,1,2588
Generic,1,2589
Normal,0,2590
Exploits,1,2591
Normal,0,2592
Exploits,1,2593
DoS,1,2594
Generic,1,2595
Normal,0,2596
Generic,1,2597
Exploits,1,2598
Generic,1,2599
Generic,1,2600
Normal,0,2601
Generic,1,2602
Exploits,1,2603
Shellcode,1,2604
Generic,1,2605
Exploits,1,2606
Normal,0,2607
Generic,1,2608
Fuzzers,1,2609
Generic,1,2610
Reconnaissance,1,2611
Generic,1,2612
Normal,0,2613
Normal,0,2614
Normal,0,2615
Normal,0,2616
Generic,1,2617
Normal,0,2618
Normal,0,2619
Normal,0,2620
Generic,1,2621
Normal,0,2622
Exploits,1,2623
Fuzzers,1,2624
Exploits,1,2625
Fuzzers,1,2626
Analysis,1,2627
Normal,0,2628
Generic,1,2629
Exploits,1,2630
DoS,1,2631
Normal,0,2632
Fuzzers,1,2633
Exploits,1,2634
Normal,0,2635
Exploits,1,2636
Fuzzers,1,2637
Analysis,1,2638
Analysis,1,2639
Normal,0,2640
Backdoor,1,2641
Normal,0,2642
Generic,1,2643
Exploits,1,2644
Normal,0,2645
Generic,1,2646
Fuzzers,1,2647
Normal,0,2648
Generic,1,2649
Exploits,1,2650
Reconnaissance,1,2651
Normal,0,2652
Exploits,1,2653
Fuzzers,1,2654
Normal,0,2655
Backdoor,1,2656
Exploits,1,2657
Exploits,1,2658
Exploits,1,2659
Generic,1,2660
Reconnaissance,1,2661
Exploits,1,2662
Generic,1,2663
DoS,1,2664
Exploits,1,2665
Backdoor,1,2666
Exploits,1,2667
Exploits,1,2668
Normal,0,2669
Normal,0,2670
Normal,0,2671
Normal,0,2672
Exploits,1,2673
Exploits,1,2674
Generic,1,2675
Normal,0,2676
Exploits,1,2677
Generic,1,2678
Fuzzers,1,2679
Generic,1,2680
Normal,0,2681
Fuzzers,1,2682
DoS,1,2683
Fuzzers,1,2684
Normal,0,2685
Shellcode,1,2686
DoS,1,2687
Normal,0,2688
Generic,1,2689
Normal,0,2690
Generic,1,2691
Fuzzers,1,2692
Shellcode,1,2693
Exploits,1,2694
Normal,0,2695
Exploits,1,2696
Normal,0,2697
Normal,0,2698
DoS,1,2699
Generic,1,2700
Exploits,1,2701
Exploits,1,2702
Reconnaissance,1,2703
Generic,1,2704
Generic,1,2705
Exploits,1,2706
Backdoor,1,2707
Normal,0,2708
Normal,0,2709
Normal,0,2710
Exploits,1,2711
Normal,0,2712
Normal,0,2713
Analysis,1,2714
Exploits,1,2715
Normal,0,2716
Generic,1,2717
Generic,1,2718
Normal,0,2719
Fuzzers,1,2720
Fuzzers,1,2721
Normal,0,2722
Exploits,1,2723
Exploits,1,2724
Normal,0,2725
Generic,1,2726
Normal,0,2727
Fuzzers,1,2728
Normal,0,2729
Exploits,1,2730
Backdoor,1,2731
Normal,0,2732
DoS,1,2733
DoS,1,2734
Exploits,1,2735
Normal,0,2736
Exploits,1,2737
Exploits,1,2738
Exploits,1,2739
Exploits,1,2740
Generic,1,2741
Exploits,1,2742
Exploits,1,2743
Exploits,1,2744
Fuzzers,1,2745
Exploits,1,2746
Backdoor,1,2747
Normal,0,2748
Fuzzers,1,2749
Generic,1,2750
Exploits,1,2751
Normal,0,2752
Reconnaissance,1,2753
Normal,0,2754
Normal,0,2755
Exploits,1,2756
Exploits,1,2757
Normal,0,2758
Generic,1,2759
Normal,0,2760
Normal,0,2761
Normal,0,2762
Normal,0,2763
Fuzzers,1,2764
Normal,0,2765
Exploits,1,2766
DoS,1,2767
Exploits,1,2768
Exploits,1,2769
Fuzzers,1,2770
Analysis,1,2771
Generic,1,2772
Normal,0,2773
Exploits,1,2774
Exploits,1,2775
Generic,1,2776
Normal,0,2777
Exploits,1,2778
Fuzzers,1,2779
Normal,0,2780
Normal,0,2781
Generic,1,2782
Generic,1,2783
Fuzzers,1,2784
Fuzzers,1,2785
Generic,1,2786
Normal,0,2787
Normal,0,2788
Normal,0,2789
Generic,1,2790
Exploits,1,2791
Normal,0,2792
Generic,1,2793
Generic,1,2794
Normal,0,2795
Exploits,1,2796
Normal,0,2797
Exploits,1,2798
DoS,1,2799
Fuzzers,1,2800
Generic,1,2801
Exploits,1,2802
Generic,1,2803
Normal,0,2804
Exploits,1,2805
DoS,1,2806
Generic,1,2807
Generic,1,2808
Exploits,1,2809
Normal,0,2810
Normal,0,2811
Normal,0,2812
Normal,0,2813
Generic,1,2814
Normal,0,2815
Generic,1,2816
Exploits,1,2817
Normal,0,2818
Reconnaissance,1,2819
Reconnaissance,1,2820
Normal,0,2821
Normal,0,2822
Normal,0,2823
Generic,1,2824
DoS,1,2825
Normal,0,2826
DoS,1,2827
Exploits,1,2828
Normal,0,2829
Exploits,1,2830
Exploits,1,2831
Generic,1,2832
Exploits,1,2833
Fuzzers,1,2834
Generic,1,2835
Exploits,1,2836
Normal,0,2837
Normal,0,2838
DoS,1,2839
Exploits,1,2840
DoS,1,2841
Generic,1,2842
Normal,0,2843
DoS,1,2844
Normal,0,2845
Fuzzers,1,2846
Normal,0,2847
Fuzzers,1,2848
Fuzzers,1,2849
Exploits,1,2850
Fuzzers,1,2851
Normal,0,2852
Exploits,1,2853
Normal,0,2854
Fuzzers,1,2855
Normal,0,2856
Exploits,1,2857
Generic,1,2858
Normal,0,2859
Normal,0,2860
Normal,0,2861
Normal,0,2862
Normal,0,2863
Normal,0,2864
Reconnaissance,1,2865
Exploits,1,2866
Generic,1,2867
Normal,0,2868
DoS,1,2869
Normal,0,2870
Generic,1,2871
